who,pro_com,selectedhospitalemp,selectedhospital,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
5012,52016,51,61,false,0,50,-10,0,10,false,0,0,false
5013,52016,51,61,false,0,50,-10,0,10,false,0,0,false
5014,52016,51,63,false,0,50,-10,0,10,false,0,0,false
5015,52016,51,63,false,0,50,-10,0,10,false,0,0,false
5016,52016,51,61,false,0,50,-10,0,10,false,0,0,false
5017,52016,51,58,false,0,50,-10,0,10,false,0,0,false
5018,52016,51,63,false,0,50,-10,0,10,false,0,0,false
5019,52016,51,60,false,0,50,-10,0,10,false,0,0,false
5020,52016,51,60,false,0,50,-10,0,10,false,0,0,false
5021,52016,51,63,false,0,50,-10,0,10,false,0,0,false
5022,52016,51,48,false,0,50,-10,0,10,false,0,0,false
5023,52016,51,61,false,0,50,-10,0,10,false,0,0,false
5024,52016,51,60,false,0,50,-10,0,10,false,0,0,false
5025,52016,51,60,false,0,50,-10,0,10,false,0,0,false
5026,52016,51,61,false,0,50,-10,0,10,false,0,0,false
5027,52016,51,61,false,0,50,-10,0,10,false,0,0,false
5028,52016,51,50,false,0,50,-10,0,10,false,0,0,false
5029,52016,51,48,false,0,50,-10,0,10,false,0,0,false
5030,52016,51,60,false,0,50,-10,0,10,false,0,0,false
5031,52016,51,50,false,0,50,-10,0,10,false,0,0,false
5032,52016,51,58,false,0,50,-10,0,10,false,0,0,false
5033,52016,51,60,false,0,50,-10,0,10,false,0,0,false
5034,52016,51,63,false,0,50,-10,0,10,false,0,0,false
5035,52016,51,48,false,0,50,-10,0,10,false,0,0,false
5036,52016,51,48,false,0,50,-10,0,10,false,0,0,false
5037,52016,51,61,false,0,50,-10,0,10,false,0,0,false
5038,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5039,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5040,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5041,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5042,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5043,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5044,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5045,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5046,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5047,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5048,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5049,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5050,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5051,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5052,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5053,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5054,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5055,52017,51,48,false,0,50,-10,0,10,false,0,0,false
5056,52017,51,48,false,0,50,-10,0,10,false,0,0,false
5057,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5058,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5059,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5060,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5061,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5062,52017,51,48,false,0,50,-10,0,10,false,0,0,false
5063,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5064,52017,51,48,false,0,50,-10,0,10,false,0,0,false
5065,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5066,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5067,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5068,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5069,52017,51,48,false,0,50,-10,0,10,false,0,0,false
5070,52017,51,58,false,0,50,-10,0,10,false,0,0,false
5071,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5072,52017,51,58,false,0,50,-10,0,10,false,0,0,false
5073,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5074,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5075,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5076,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5077,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5078,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5079,52017,51,58,false,0,50,-10,0,10,false,0,0,false
5080,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5081,52017,51,64,false,0,50,-10,0,10,false,0,0,false
5082,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5083,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5084,52017,51,58,false,0,50,-10,0,10,false,0,0,false
5085,52017,51,48,false,0,50,-10,0,10,false,0,0,false
5086,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5087,52017,51,48,false,0,50,-10,0,10,false,0,0,false
5088,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5089,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5090,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5091,52017,51,63,false,0,50,-10,0,10,false,0,0,false
5092,52017,51,48,false,0,50,-10,0,10,false,0,0,false
5093,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5094,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5095,52017,51,60,false,0,50,-10,0,10,false,0,0,false
5096,52017,51,61,false,0,50,-10,0,10,false,0,0,false
5097,52017,51,58,false,0,50,-10,0,10,false,0,0,false
5098,52017,51,50,false,0,50,-10,0,10,false,0,0,false
5099,52018,51,61,false,0,50,-10,0,10,false,0,0,false
5100,52018,51,50,false,0,50,-10,0,10,false,0,0,false
5101,52018,51,60,false,0,50,-10,0,10,false,0,0,false
5102,52019,51,60,false,0,50,-10,0,10,false,0,0,false
5103,52019,51,50,false,0,50,-10,0,10,false,0,0,false
5104,52019,51,48,false,0,50,-10,0,10,false,0,0,false
5105,52019,51,48,false,0,50,-10,0,10,false,0,0,false
5106,52019,51,63,false,0,50,-10,0,10,false,0,0,false
5107,52019,51,48,false,0,50,-10,0,10,false,0,0,false
5108,52019,51,50,false,0,50,-10,0,10,false,0,0,false
5109,52019,51,61,false,0,50,-10,0,10,false,0,0,false
5110,52019,51,61,false,0,50,-10,0,10,false,0,0,false
5111,52019,51,63,false,0,50,-10,0,10,false,0,0,false
5112,52019,51,61,false,0,50,-10,0,10,false,0,0,false
5113,52019,51,48,false,0,50,-10,0,10,false,0,0,false
5114,52019,51,63,false,0,50,-10,0,10,false,0,0,false
5115,52019,51,48,false,0,50,-10,0,10,false,0,0,false
5116,52019,51,48,false,0,50,-10,0,10,false,0,0,false
5117,52019,51,58,false,0,50,-10,0,10,false,0,0,false
5118,52019,51,60,false,0,50,-10,0,10,false,0,0,false
5119,52019,51,60,false,0,50,-10,0,10,false,0,0,false
5120,52020,51,48,false,0,50,-10,0,10,false,0,0,false
5121,52021,51,48,false,0,50,-10,0,10,false,0,0,false
5122,52022,51,61,false,0,50,-10,0,10,false,0,0,false
5123,52022,51,50,false,0,50,-10,0,10,false,0,0,false
5124,52022,51,58,false,0,50,-10,0,10,false,0,0,false
5125,52022,51,50,false,0,50,-10,0,10,false,0,0,false
5126,52022,51,58,false,0,50,-10,0,10,false,0,0,false
5127,52022,51,63,false,0,50,-10,0,10,false,0,0,false
5128,52022,51,48,false,0,50,-10,0,10,false,0,0,false
5129,52022,51,58,false,0,50,-10,0,10,false,0,0,false
5130,52022,51,63,false,0,50,-10,0,10,false,0,0,false
5131,52022,51,61,false,0,50,-10,0,10,false,0,0,false
5132,52022,51,50,false,0,50,-10,0,10,false,0,0,false
5133,52022,51,60,false,0,50,-10,0,10,false,0,0,false
5134,52022,51,48,false,0,50,-10,0,10,false,0,0,false
5135,52022,51,48,false,0,50,-10,0,10,false,0,0,false
5136,52022,51,61,false,0,50,-10,0,10,false,0,0,false
5137,52022,51,60,false,0,50,-10,0,10,false,0,0,false
5138,52022,51,58,false,0,50,-10,0,10,false,0,0,false
5139,52022,51,60,false,0,50,-10,0,10,false,0,0,false
5140,52022,51,48,false,0,50,-10,0,10,false,0,0,false
5141,52022,51,63,false,0,50,-10,0,10,false,0,0,false
5142,52022,51,63,false,0,50,-10,0,10,false,0,0,false
5143,52022,51,48,false,0,50,-10,0,10,false,0,0,false
5144,52023,51,63,false,0,50,-10,0,10,false,0,0,false
5145,52023,51,60,false,0,50,-10,0,10,false,0,0,false
5146,52023,51,63,false,0,50,-10,0,10,false,0,0,false
5147,52023,51,61,false,0,50,-10,0,10,false,0,0,false
5148,52023,51,48,false,0,50,-10,0,10,false,0,0,false
5149,52024,51,61,false,0,50,-10,0,10,false,0,0,false
5150,52024,51,50,false,0,50,-10,0,10,false,0,0,false
5151,52026,51,60,false,0,50,-10,0,10,false,0,0,false
5152,52026,51,50,false,0,50,-10,0,10,false,0,0,false
5153,52026,51,50,false,0,50,-10,0,10,false,0,0,false
5154,52026,51,63,false,0,50,-10,0,10,false,0,0,false
5155,52026,51,50,false,0,50,-10,0,10,false,0,0,false
5156,52026,51,48,false,0,50,-10,0,10,false,0,0,false
5157,52026,51,63,false,0,50,-10,0,10,false,0,0,false
5158,52026,51,50,false,0,50,-10,0,10,false,0,0,false
5159,52026,51,60,false,0,50,-10,0,10,false,0,0,false
5160,52026,51,50,false,0,50,-10,0,10,false,0,0,false
5161,52026,51,50,false,0,50,-10,0,10,false,0,0,false
5162,52026,51,61,false,0,50,-10,0,10,false,0,0,false
5163,52026,51,48,false,0,50,-10,0,10,false,0,0,false
5164,52026,51,61,false,0,50,-10,0,10,false,0,0,false
5165,52026,51,48,false,0,50,-10,0,10,false,0,0,false
5166,52026,51,48,false,0,50,-10,0,10,false,0,0,false
5167,52026,51,60,false,0,50,-10,0,10,false,0,0,false
5168,52026,51,50,false,0,50,-10,0,10,false,0,0,false
5169,52026,51,63,false,0,50,-10,0,10,false,0,0,false
5170,52026,51,61,false,0,50,-10,0,10,false,0,0,false
5171,52026,51,58,false,0,50,-10,0,10,false,0,0,false
5172,52026,51,61,false,0,50,-10,0,10,false,0,0,false
5173,52026,51,50,false,0,50,-10,0,10,false,0,0,false
5174,52026,51,48,false,0,50,-10,0,10,false,0,0,false
5175,52026,51,63,false,0,50,-10,0,10,false,0,0,false
5176,52026,51,58,false,0,50,-10,0,10,false,0,0,false
5177,52026,51,63,false,0,50,-10,0,10,false,0,0,false
5178,52026,51,60,false,0,50,-10,0,10,false,0,0,false
5179,52026,51,48,false,0,50,-10,0,10,false,0,0,false
5180,52026,51,48,false,0,50,-10,0,10,false,0,0,false
5181,52028,51,60,false,0,50,-10,0,10,false,0,0,false
5182,52028,51,60,false,0,50,-10,0,10,false,0,0,false
5183,52028,51,61,false,0,50,-10,0,10,false,0,0,false
5184,52030,51,60,false,0,50,-10,0,10,false,0,0,false
5185,52030,51,50,false,0,50,-10,0,10,false,0,0,false
5186,52030,51,61,false,0,50,-10,0,10,false,0,0,false
5187,52030,51,50,false,0,50,-10,0,10,false,0,0,false
5188,52030,51,50,false,0,50,-10,0,10,false,0,0,false
5189,52030,51,58,false,0,50,-10,0,10,false,0,0,false
5190,52030,51,50,false,0,50,-10,0,10,false,0,0,false
5191,52030,51,48,false,0,50,-10,0,10,false,0,0,false
5192,52030,51,58,false,0,50,-10,0,10,false,0,0,false
5193,52031,51,61,false,0,50,-10,0,10,false,0,0,false
5194,52031,51,50,false,0,50,-10,0,10,false,0,0,false
5195,52031,51,63,false,0,50,-10,0,10,false,0,0,false
5196,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5197,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5198,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5199,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5200,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5201,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5202,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5203,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5204,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5205,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5206,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5207,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5208,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5209,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5210,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5211,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5212,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5213,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5214,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5215,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5216,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5217,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5218,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5219,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5220,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5221,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5222,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5223,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5224,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5225,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5226,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5227,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5228,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5229,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5230,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5231,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5232,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5233,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5234,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5235,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5236,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5237,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5238,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5239,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5240,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5241,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5242,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5243,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5244,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5245,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5246,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5247,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5248,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5249,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5250,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5251,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5252,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5253,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5254,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5255,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5256,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5257,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5258,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5259,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5260,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5261,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5262,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5263,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5264,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5265,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5266,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5267,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5268,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5269,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5270,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5271,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5272,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5273,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5274,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5275,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5276,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5277,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5278,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5279,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5280,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5281,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5282,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5283,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5284,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5285,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5286,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5287,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5288,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5289,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5290,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5291,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5292,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5293,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5294,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5295,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5296,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5297,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5298,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5299,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5300,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5301,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5302,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5303,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5304,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5305,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5306,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5307,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5308,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5309,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5310,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5311,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5312,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5313,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5314,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5315,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5316,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5317,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5318,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5319,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5320,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5321,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5322,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5323,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5324,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5325,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5326,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5327,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5328,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5329,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5330,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5331,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5332,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5333,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5334,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5335,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5336,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5337,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5338,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5339,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5340,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5341,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5342,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5343,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5344,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5345,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5346,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5347,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5348,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5349,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5350,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5351,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5352,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5353,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5354,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5355,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5356,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5357,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5358,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5359,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5360,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5361,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5362,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5363,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5364,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5365,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5366,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5367,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5368,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5369,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5370,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5371,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5372,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5373,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5374,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5375,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5376,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5377,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5378,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5379,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5380,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5381,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5382,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5383,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5384,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5385,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5386,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5387,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5388,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5389,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5390,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5391,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5392,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5393,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5394,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5395,52032,51,61,false,0,50,-10,0,10,false,0,0,false
5396,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5397,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5398,52032,51,63,false,0,50,-10,0,10,false,0,0,false
5399,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5400,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5401,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5402,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5403,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5404,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5405,52032,51,48,false,0,50,-10,0,10,false,0,0,false
5406,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5407,52032,51,58,false,0,50,-10,0,10,false,0,0,false
5408,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5409,52032,51,60,false,0,50,-10,0,10,false,0,0,false
5410,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5411,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5412,52032,51,50,false,0,50,-10,0,10,false,0,0,false
5413,52032,51,61,false,0,50,-10,0,10,false,0,0,false
