who,pro_com,selectedhospitalemp,name_selectedhospitalemp,selectedhospital,name_selectedhospital,rankinglist,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
2607,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,53,MISERICORDIA GROSSETO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0.08712493465442424] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2608,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2609,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,70,SERRISTORI FIGLINE V.A. (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2610,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,53,MISERICORDIA GROSSETO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 -0.2771953298224722] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2611,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,51,LE SCOTTE SIENA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.11006206796208629] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2612,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,57,S.M. ANNUNZIATA BAGNO A RIPOLI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0.13204108737396156] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2613,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,66,"OSPEDALE UNICO ""VERSILIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0.16367246242595157] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2614,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.6758794699359638] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2615,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,58,OSPEDALI PISANI (PI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 0.7835448717267531] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2616,47002,61,NUOVO OSPEDALE DI PRATO S.STEFANO,59,RIUNITI LIVORNO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.4943125494106938] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2617,47003,61,NUOVO OSPEDALE DI PRATO S.STEFANO,63,OSPEDALE SAN JACOPO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2618,47005,61,NUOVO OSPEDALE DI PRATO S.STEFANO,63,OSPEDALE SAN JACOPO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2619,47006,61,NUOVO OSPEDALE DI PRATO S.STEFANO,68,CIVILE ELBANO PORTOFERRAIO (LI),{{table: [[48 1] [62 0.5] [68 -0.9982700603835939] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2620,47007,61,NUOVO OSPEDALE DI PRATO S.STEFANO,58,OSPEDALI PISANI (PI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 0.978285778473959] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2621,47009,61,NUOVO OSPEDALE DI PRATO S.STEFANO,66,"OSPEDALE UNICO ""VERSILIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0.14747264616599576] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2622,47010,61,NUOVO OSPEDALE DI PRATO S.STEFANO,53,MISERICORDIA GROSSETO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 -0.055372691937699364] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2623,47010,61,NUOVO OSPEDALE DI PRATO S.STEFANO,65,F.LOTTI PONTEDERA (PI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.6907613221452994] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2624,47010,61,NUOVO OSPEDALE DI PRATO S.STEFANO,57,S.M. ANNUNZIATA BAGNO A RIPOLI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0.1793090608507634] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2625,47010,61,NUOVO OSPEDALE DI PRATO S.STEFANO,63,OSPEDALE SAN JACOPO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2626,47010,61,NUOVO OSPEDALE DI PRATO S.STEFANO,57,S.M. ANNUNZIATA BAGNO A RIPOLI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0.42248814554574166] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2627,47011,61,NUOVO OSPEDALE DI PRATO S.STEFANO,65,F.LOTTI PONTEDERA (PI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.6450083475134083] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2628,47011,61,NUOVO OSPEDALE DI PRATO S.STEFANO,69,OSPEDALE SAN LUCA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 -0.18955916209898876] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2629,47012,61,NUOVO OSPEDALE DI PRATO S.STEFANO,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2630,47013,61,NUOVO OSPEDALE DI PRATO S.STEFANO,71,S. FRANCESCO BARGA (LU),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -0.4535352198215691] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2631,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 0.8205652942794742] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2632,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,57,S.M. ANNUNZIATA BAGNO A RIPOLI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 -0.014603053519950641] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2633,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,66,"OSPEDALE UNICO ""VERSILIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 -0.22712541140834688] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2634,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2635,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.8530416989999214] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2636,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,51,LE SCOTTE SIENA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5627192235635415] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2637,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,54,NUOVO OSPEDALE BORGO S.LORENZO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2638,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,52,OSP. RIUNITI DELLA VAL DI CHIANA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -0.7532530165487392] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2639,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,66,"OSPEDALE UNICO ""VERSILIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0.1042961219546728] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2640,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,59,RIUNITI LIVORNO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5274502757683361] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2641,47014,61,NUOVO OSPEDALE DI PRATO S.STEFANO,61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 0.9474340075007964] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2642,47016,61,NUOVO OSPEDALE DI PRATO S.STEFANO,62,CIVILE CECINA (LI),{{table: [[48 1] [62 0.6731311004201956] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2643,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2644,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,63,OSPEDALE SAN JACOPO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 0.6226247677779104] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2645,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,66,"OSPEDALE UNICO ""VERSILIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0.13038964885474302] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2646,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 0.983262775216834] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2647,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,67,SAN ROSSORE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 -0.12485258600724114] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2648,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,67,SAN ROSSORE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0.14574374528579415] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2649,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,52,OSP. RIUNITI DELLA VAL DI CHIANA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -0.9132415211373768] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2650,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,66,"OSPEDALE UNICO ""VERSILIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 -0.045268033528817135] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2651,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,49,"OSPEDALE DEL VALDARNO - ""S.MARIA DELLA GRUCCIA""",{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -0.9971347567182637] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2652,47017,61,NUOVO OSPEDALE DI PRATO S.STEFANO,67,SAN ROSSORE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0.05684980767451253] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2653,47020,61,NUOVO OSPEDALE DI PRATO S.STEFANO,63,OSPEDALE SAN JACOPO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 0.981871361600541] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2654,47020,61,NUOVO OSPEDALE DI PRATO S.STEFANO,53,MISERICORDIA GROSSETO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0.20379373714176469] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2655,47020,61,NUOVO OSPEDALE DI PRATO S.STEFANO,60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2656,47021,61,NUOVO OSPEDALE DI PRATO S.STEFANO,48,AREA ARETINA NORD AREZZO,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2657,47022,61,NUOVO OSPEDALE DI PRATO S.STEFANO,54,NUOVO OSPEDALE BORGO S.LORENZO (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2658,47024,61,NUOVO OSPEDALE DI PRATO S.STEFANO,57,S.M. ANNUNZIATA BAGNO A RIPOLI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0.09008317107310837] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2659,52003,61,NUOVO OSPEDALE DI PRATO S.STEFANO,70,SERRISTORI FIGLINE V.A. (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2660,52028,61,NUOVO OSPEDALE DI PRATO S.STEFANO,60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2661,48005,62,CIVILE CECINA (LI),51,LE SCOTTE SIENA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.4938151028094133] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2662,48010,62,CIVILE CECINA (LI),48,AREA ARETINA NORD AREZZO,{{table: [[48 0.7643892062738575] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2663,48011,62,CIVILE CECINA (LI),64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.4032007868443989] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2664,48017,62,CIVILE CECINA (LI),51,LE SCOTTE SIENA,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5779360908807598] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2665,53009,62,CIVILE CECINA (LI),55,OSPEDALE DELL'ALTA VAL D'ELSA POGGIBONSI,{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.3771855865596467] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
2666,53009,62,CIVILE CECINA (LI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 1] [62 0.5] [68 -1] [50 1] [65 0.5] [51 0.5] [53 0] [54 -1] [61 1] [52 -1] [49 -1] [55 0.5] [64 0.5] [63 1] [69 0] [66 0] [58 1] [59 0.5] [71 -1] [60 1] [57 0] [67 0] [70 -1] [56 0.5]]}},true,90,50,0,0,0,true,0,0.2,false
