who,timeatbirth,pro_com,selectedhospitalemp,name_selectedhospitalemp,selectedhospital,name_selectedhospital,rankinglist,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
415,43,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[65 0.48005227215931856] [51 0.5758015553894201] [54 -0.9161871478686747] [55 0.549108505849299] [67 -0.13242189676437824] [48 0] [49 0] [50 0.06616774037016315] [52 0] [53 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
416,2950,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 1] [54 -1] [49 -1] [69 0.2926481769416304] [60 0.4015992665780369] [48 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
417,1118,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[51 0.14772922179919212] [54 -0.624471560822913] [69 -0.15632424331125205] [57 0.44407198513778506] [56 0.3673757714578562] [48 0] [49 0] [50 0] [52 0] [53 0] [55 0] [58 0] [59 0] [60 -0.04705232009311348] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
418,2034,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[61 1] [55 0.5759837087472657] [63 0.9165113445547399] [69 0.3986836536699723] [70 -0.6950934909186086] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
419,315,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[50 0.4915793523576424] [65 0.1382123230661042] [54 -0.967783044218514] [60 1] [57 -0.07652231329736589] [48 0] [49 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
420,920,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[54 -1] [61 1] [55 0.4202543606792893] [64 0.04171614242619659] [60 0.6440211610913329] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
421,148,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[51 0.3450799499272107] [61 0.7881543167051428] [63 0.4569324290940596] [69 0.057524742259805826] [57 0.06282371908338047] [48 0] [49 0] [50 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
422,685,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[50 1] [65 1] [61 1] [60 0.6647016975944738] [70 -0.3694653431137106] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
423,2627,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[64 0.29595262597354655] [63 0.7741845302567558] [69 -0.16044462440475687] [60 0.5370649538922214] [57 0.38449334680729474] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [61 0] [62 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
424,1632,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[54 -1] [66 0.4992463692696322] [58 1] [60 1] [57 -0.48041839847771406] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
425,3040,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),61,NUOVO OSPEDALE DI PRATO S.STEFANO,{{table: [[50 1] [61 1] [64 0.7499015704069714] [57 0.41629879855077595] [70 -1] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
426,1590,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[50 1] [54 -1] [61 0.293876244833983] [60 1] [57 -0.057798502328744575] [48 0] [49 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
427,1052,48006,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 1] [61 0.996358583831603] [63 0.8052110777090165] [60 1] [57 -0.3900849959815687] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
428,921,48008,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[62 0.5800679122464659] [50 0.8319709473926342] [52 -0.8114342592126083] [63 0.5503132583282925] [67 0.01988974419726857] [48 0] [49 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [64 -0.10790154909092874] [65 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
429,1516,48010,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[55 0.35157629806776336] [64 0.28764605572951524] [63 0.9296400352073505] [59 0.8638197426154681] [60 0.8177913850000689] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [61 0] [62 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
430,1746,48010,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),55,OSPEDALE DELL'ALTA VAL D'ELSA POGGIBONSI,{{table: [[48 0.8418168246942098] [65 0.665259885494226] [61 1] [55 1] [60 1] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
431,855,48011,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[50 1] [51 0.06465007598086786] [64 0.5077656745725716] [66 0.12257009816140782] [60 1] [48 0] [49 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
432,3281,48012,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),55,OSPEDALE DELL'ALTA VAL D'ELSA POGGIBONSI,{{table: [[65 0.7483264428098456] [49 -1] [55 0.7202786427771146] [64 0.4477302339024494] [56 0.29201299872429837] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
433,1002,48013,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[63 0.838515124382775] [69 -0.08695003173635628] [58 1] [60 1] [70 -0.8109557429720822] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
434,695,48014,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[48 1] [50 1] [65 1] [49 -1] [67 0.32032179932182164] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 -0.1296788215171736] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
435,1460,48014,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[65 -0.10402553182887508] [61 1] [64 0.43473552850729136] [58 1] [71 -0.8288425136535194] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [62 0] [63 0] [66 0] [67 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
436,1320,48014,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[62 0.647665945444157] [65 0.18019070073381005] [64 0.49091309295905977] [69 -0.0022058792176088493] [70 -0.8707080697008337] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [66 0] [67 0] [68 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
437,1207,48014,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[62 0.524769577455195] [50 1] [61 1] [63 0.8244808991736623] [58 1] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [59 0] [60 0] [64 0.3234512754289813] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
438,1273,48014,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[62 0.3474711680899261] [52 -0.7573016110980234] [49 -1] [55 0.5539137726069848] [64 0.5860491380979267] [48 0] [50 0] [51 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
439,1326,48014,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),64,OSPEDALE S. GIUSEPPE,{{table: [[50 0.9940716041419013] [49 -1] [64 0.6466526259264034] [60 0.8662808081139668] [57 0.10898236914798658] [48 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
440,935,48015,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[50 1] [49 -0.9648718826037181] [55 0.7905823130596097] [69 0.15126037589833063] [71 -0.5498556720435839] [48 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0.40872782018690645] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
441,48,48015,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 1] [53 -0.13245151750549117] [61 0.9994368964503668] [64 0.340231222735898] [60 0.6238310839735239] [48 0] [49 0] [51 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
442,2750,48015,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[65 0.2911035016126964] [54 -0.9448659697426485] [49 -1] [60 0.9373905610696434] [70 -1] [48 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
443,2220,48015,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[51 0.8521746952701621] [54 -0.9400057355900411] [63 1] [57 -0.2688539900111641] [70 -0.8688738910039373] [48 0] [49 0] [50 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 -0.16601492606601242] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
444,905,48015,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[62 0.1940024645684068] [50 1] [51 0.6834101523029815] [53 -0.19082435888453952] [61 1] [48 0] [49 0] [52 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
445,1076,48015,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 1] [54 -1] [55 0.3520628508841612] [60 0.7581835556732475] [57 -0.06202631038522136] [49 0] [50 0] [51 0] [52 0] [53 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
446,1032,48015,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 0.3051951420949278] [51 0.43224089989671827] [55 0.4559122500046948] [71 -0.9869402140141258] [70 -1] [48 0] [49 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0]]}},true,90,46,-10,5,10,true,0,0.25,false
447,655,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[50 0.6364215331652854] [54 -0.4616492765980117] [55 0.9295578849993591] [69 -0.3438141554796159] [60 1] [48 0] [49 0] [51 0] [52 0] [53 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
448,3313,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[54 -1] [61 0.8266486679308644] [64 0.8716439699402027] [69 -0.031104945472179686] [57 -0.3602842394098504] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 -0.0015508612363762946] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
449,1057,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[52 -1] [55 -0.01397535159977803] [64 0.09591600815506485] [57 0.018787554338970096] [70 -1] [48 0] [49 0] [50 -0.34649766583015873] [51 0] [53 0] [54 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
450,3254,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[51 0.5304010390677937] [61 1] [63 0.37445765011682686] [69 0.23218723165732297] [66 0.3366784812154441] [48 0] [49 0] [50 0.08618501838704351] [52 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
451,878,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[50 1] [61 1] [59 0.9559664952883288] [60 0.6044323295853854] [57 -0.0397704911360538] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
452,1089,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 1] [54 -0.8599216905128102] [64 0.8610973997718534] [63 0.947855959747445] [57 0.31661328687711615] [48 0] [49 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
453,3430,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 -0.09619773384938679] [63 1] [69 -0.045498359751411796] [57 -0.23607302420621568] [67 0.4099460550774143] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
454,2135,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[48 1] [50 1] [61 0.5086087593881938] [55 0.42675407442081026] [63 1] [49 0] [51 0] [52 0] [53 0] [54 0] [56 0] [57 0] [58 0] [59 0] [60 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
455,1538,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[48 1] [50 0.9647769673863753] [51 0.5784952004739908] [60 1] [57 0.04035528416776829] [49 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
456,3315,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[48 0.8261950646216579] [54 -1] [52 -1] [69 -0.0588054267029685] [60 0.7773602005298164] [49 0] [50 0] [51 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
457,440,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 0.6247099112080121] [54 -0.7607138334466172] [61 1] [55 0.39300041567856003] [57 -0.376485553891574] [48 0] [49 0] [51 0] [52 0] [53 0] [56 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
458,152,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[54 -0.9323862706776893] [64 0.6008177440144348] [60 1] [57 0.44780314995172743] [70 -1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
459,2955,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[54 -1] [64 0.556848821663206] [60 1] [57 0.12224990764001097] [70 -1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [61 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
460,2073,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 1] [65 0.34059788365899135] [51 0.34391537971790886] [54 -1] [67 0.0960136438905616] [48 0] [49 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
461,1575,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 1] [65 0.2989855558294334] [51 0.46082721071640775] [54 -1] [57 0.30299964467066826] [48 0] [49 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
462,1036,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[54 -1] [63 0.977433319135021] [58 0.8196150546999914] [60 1] [70 -1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [59 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
463,2126,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[61 1] [63 0.9512566673735354] [60 1] [57 0.41798687777663296] [67 -0.17632346035542454] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [62 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
464,2730,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[50 1] [61 1] [64 1] [60 0.9562177513412546] [57 -0.15230506436432883] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0] [58 0] [59 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
465,1508,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[50 0.8819733301939007] [65 0.15474575943258684] [54 -0.6326428910197672] [69 0.31781375132281614] [60 0.7898985688293267] [48 0] [49 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
466,2893,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[62 0.8539712469142219] [61 1] [64 0.6570143696230968] [70 -0.7975997149886379] [56 0.5879750783874185] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0.14686804472290058] [63 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
467,1918,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[54 -1] [64 0.43296866101793907] [69 -0.3439529699548889] [60 0.8879137916609329] [70 -0.998194669375331] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [65 0] [66 0] [67 0] [68 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
468,3178,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 0.7247774856584278] [65 0.8366272492736971] [54 -0.9815669142437838] [61 1] [57 0.1640679775837262] [48 0] [49 0] [51 0] [52 0] [53 0] [55 0] [56 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
469,1642,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),{{table: [[50 0.7858409186254096] [54 -0.9733730956763113] [63 1] [60 1] [70 -0.7780122710825642] [48 0] [49 0] [51 0] [52 0] [53 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
470,178,48017,50,COMPLESSO OSPEDALIERO CAREGGI - CTO (FI),60,S.GIOVANNI DI DIO-TORREGALLI (FI),{{table: [[65 0.24921474834863272] [52 -0.7760420211543645] [49 -1] [60 1] [67 0.12216819088338524] [48 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0] [57 0] [58 0] [59 0] [61 0] [62 0] [63 0] [64 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
