who,pro_com,selectedhospitalemp,selectedhospital,rescale15%,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
3241,47012,65,50,true,260,50,-50,50,50,false,0,0,false
3242,47016,65,61,true,260,50,-50,50,50,false,0,0,false
3243,52028,65,63,true,260,50,-50,50,50,false,0,0,false
3244,48014,66,63,true,260,50,-50,50,50,false,0,0,false
3245,48017,66,61,true,260,50,-50,50,50,false,0,0,false
3246,48019,66,60,true,260,50,-50,50,50,false,0,0,false
3247,48033,66,60,true,260,50,-50,50,50,false,0,0,false
3248,48038,66,48,true,260,50,-50,50,50,false,0,0,false
3249,48054,66,50,true,260,50,-50,50,50,false,0,0,false
3250,49002,66,58,true,260,50,-50,50,50,false,0,0,false
3251,49007,66,50,true,260,50,-50,50,50,false,0,0,false
3252,49008,66,58,true,260,50,-50,50,50,false,0,0,false
3253,49009,66,58,true,260,50,-50,50,50,false,0,0,false
3254,49009,66,61,true,260,50,-50,50,50,false,0,0,false
3255,49009,66,58,true,260,50,-50,50,50,false,0,0,false
3256,49009,66,58,true,260,50,-50,50,50,false,0,0,false
3257,49017,66,58,true,260,50,-50,50,50,false,0,0,false
3258,46001,66,50,true,260,50,-50,50,50,false,0,0,false
3259,46004,66,63,true,260,50,-50,50,50,false,0,0,false
3260,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3261,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3262,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3263,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3264,46005,66,63,true,260,50,-50,50,50,false,0,0,false
3265,46005,66,60,true,260,50,-50,50,50,false,0,0,false
3266,46005,66,50,true,260,50,-50,50,50,false,0,0,false
3267,46005,66,50,true,260,50,-50,50,50,false,0,0,false
3268,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3269,46005,66,63,true,260,50,-50,50,50,false,0,0,false
3270,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3271,46005,66,50,true,260,50,-50,50,50,false,0,0,false
3272,46005,66,63,true,260,50,-50,50,50,false,0,0,false
3273,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3274,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3275,46005,66,63,true,260,50,-50,50,50,false,0,0,false
3276,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3277,46005,66,58,true,260,50,-50,50,50,false,0,0,false
3278,46005,66,50,true,260,50,-50,50,50,false,0,0,false
3279,46005,66,63,true,260,50,-50,50,50,false,0,0,false
3280,46007,66,58,true,260,50,-50,50,50,false,0,0,false
3281,46009,66,61,true,260,50,-50,50,50,false,0,0,false
3282,46013,66,58,true,260,50,-50,50,50,false,0,0,false
3283,46013,66,63,true,260,50,-50,50,50,false,0,0,false
3284,46015,66,60,true,260,50,-50,50,50,false,0,0,false
3285,46017,66,58,true,260,50,-50,50,50,false,0,0,false
3286,46017,66,63,true,260,50,-50,50,50,false,0,0,false
3287,46017,66,61,true,260,50,-50,50,50,false,0,0,false
3288,46018,66,50,true,260,50,-50,50,50,false,0,0,false
3289,46018,66,50,true,260,50,-50,50,50,false,0,0,false
3290,46018,66,58,true,260,50,-50,50,50,false,0,0,false
3291,46018,66,58,true,260,50,-50,50,50,false,0,0,false
3292,46018,66,63,true,260,50,-50,50,50,false,0,0,false
3293,46018,66,63,true,260,50,-50,50,50,false,0,0,false
3294,46018,66,60,true,260,50,-50,50,50,false,0,0,false
3295,46018,66,61,true,260,50,-50,50,50,false,0,0,false
3296,46018,66,61,true,260,50,-50,50,50,false,0,0,false
3297,46018,66,58,true,260,50,-50,50,50,false,0,0,false
3298,46018,66,58,true,260,50,-50,50,50,false,0,0,false
3299,46018,66,50,true,260,50,-50,50,50,false,0,0,false
3300,46018,66,63,true,260,50,-50,50,50,false,0,0,false
3301,46021,66,61,true,260,50,-50,50,50,false,0,0,false
3302,46024,66,50,true,260,50,-50,50,50,false,0,0,false
3303,46024,66,63,true,260,50,-50,50,50,false,0,0,false
3304,46024,66,58,true,260,50,-50,50,50,false,0,0,false
3305,46024,66,58,true,260,50,-50,50,50,false,0,0,false
3306,46024,66,63,true,260,50,-50,50,50,false,0,0,false
3307,46024,66,58,true,260,50,-50,50,50,false,0,0,false
3308,46024,66,61,true,260,50,-50,50,50,false,0,0,false
3309,46024,66,60,true,260,50,-50,50,50,false,0,0,false
3310,46024,66,63,true,260,50,-50,50,50,false,0,0,false
3311,46024,66,58,true,260,50,-50,50,50,false,0,0,false
3312,46024,66,61,true,260,50,-50,50,50,false,0,0,false
3313,46024,66,63,true,260,50,-50,50,50,false,0,0,false
3314,46026,66,60,true,260,50,-50,50,50,false,0,0,false
3315,46028,66,58,true,260,50,-50,50,50,false,0,0,false
3316,46028,66,58,true,260,50,-50,50,50,false,0,0,false
3317,46028,66,58,true,260,50,-50,50,50,false,0,0,false
3318,46028,66,63,true,260,50,-50,50,50,false,0,0,false
3319,46028,66,63,true,260,50,-50,50,50,false,0,0,false
3320,46028,66,58,true,260,50,-50,50,50,false,0,0,false
3321,46028,66,61,true,260,50,-50,50,50,false,0,0,false
3322,46030,66,58,true,260,50,-50,50,50,false,0,0,false
3323,46030,66,61,true,260,50,-50,50,50,false,0,0,false
3324,46033,66,63,true,260,50,-50,50,50,false,0,0,false
3325,46033,66,60,true,260,50,-50,50,50,false,0,0,false
3326,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3327,46033,66,61,true,260,50,-50,50,50,false,0,0,false
3328,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3329,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3330,46033,66,63,true,260,50,-50,50,50,false,0,0,false
3331,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3332,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3333,46033,66,61,true,260,50,-50,50,50,false,0,0,false
3334,46033,66,63,true,260,50,-50,50,50,false,0,0,false
3335,46033,66,63,true,260,50,-50,50,50,false,0,0,false
3336,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3337,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3338,46033,66,61,true,260,50,-50,50,50,false,0,0,false
3339,46033,66,60,true,260,50,-50,50,50,false,0,0,false
3340,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3341,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3342,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3343,46033,66,61,true,260,50,-50,50,50,false,0,0,false
3344,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3345,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3346,46033,66,60,true,260,50,-50,50,50,false,0,0,false
3347,46033,66,63,true,260,50,-50,50,50,false,0,0,false
3348,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3349,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3350,46033,66,63,true,260,50,-50,50,50,false,0,0,false
3351,46033,66,50,true,260,50,-50,50,50,false,0,0,false
3352,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3353,46033,66,50,true,260,50,-50,50,50,false,0,0,false
3354,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3355,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3356,46033,66,60,true,260,50,-50,50,50,false,0,0,false
3357,46033,66,60,true,260,50,-50,50,50,false,0,0,false
3358,46033,66,50,true,260,50,-50,50,50,false,0,0,false
3359,46033,66,63,true,260,50,-50,50,50,false,0,0,false
3360,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3361,46033,66,63,true,260,50,-50,50,50,false,0,0,false
3362,46033,66,58,true,260,50,-50,50,50,false,0,0,false
3363,46033,66,60,true,260,50,-50,50,50,false,0,0,false
3364,45001,66,58,true,260,50,-50,50,50,false,0,0,false
3365,45003,66,58,true,260,50,-50,50,50,false,0,0,false
3366,45003,66,58,true,260,50,-50,50,50,false,0,0,false
3367,45003,66,58,true,260,50,-50,50,50,false,0,0,false
3368,45003,66,58,true,260,50,-50,50,50,false,0,0,false
3369,45006,66,58,true,260,50,-50,50,50,false,0,0,false
3370,45007,66,58,true,260,50,-50,50,50,false,0,0,false
3371,45008,66,58,true,260,50,-50,50,50,false,0,0,false
3372,45009,66,58,true,260,50,-50,50,50,false,0,0,false
3373,45010,66,58,true,260,50,-50,50,50,false,0,0,false
3374,45010,66,58,true,260,50,-50,50,50,false,0,0,false
3375,45010,66,50,true,260,50,-50,50,50,false,0,0,false
3376,45011,66,50,true,260,50,-50,50,50,false,0,0,false
3377,45012,66,63,true,260,50,-50,50,50,false,0,0,false
3378,45013,66,58,true,260,50,-50,50,50,false,0,0,false
3379,45014,66,58,true,260,50,-50,50,50,false,0,0,false
3380,45014,66,58,true,260,50,-50,50,50,false,0,0,false
3381,45015,66,60,true,260,50,-50,50,50,false,0,0,false
3382,45016,66,58,true,260,50,-50,50,50,false,0,0,false
3383,45017,66,58,true,260,50,-50,50,50,false,0,0,false
3384,50001,66,58,true,260,50,-50,50,50,false,0,0,false
3385,50005,66,58,true,260,50,-50,50,50,false,0,0,false
3386,50008,66,63,true,260,50,-50,50,50,false,0,0,false
3387,50014,66,58,true,260,50,-50,50,50,false,0,0,false
3388,50026,66,63,true,260,50,-50,50,50,false,0,0,false
3389,50032,66,60,true,260,50,-50,50,50,false,0,0,false
3390,50033,66,50,true,260,50,-50,50,50,false,0,0,false
3391,50035,66,58,true,260,50,-50,50,50,false,0,0,false
3392,50037,66,58,true,260,50,-50,50,50,false,0,0,false
3393,100004,66,60,true,260,50,-50,50,50,false,0,0,false
3394,100005,66,60,true,260,50,-50,50,50,false,0,0,false
3395,47006,66,60,true,260,50,-50,50,50,false,0,0,false
3396,47012,66,58,true,260,50,-50,50,50,false,0,0,false
3397,47014,66,63,true,260,50,-50,50,50,false,0,0,false
3398,47016,66,61,true,260,50,-50,50,50,false,0,0,false
3399,48015,67,63,true,260,50,-50,50,50,false,0,0,false
3400,49002,67,58,true,260,50,-50,50,50,false,0,0,false
3401,49009,67,58,true,260,50,-50,50,50,false,0,0,false
3402,50032,67,60,true,260,50,-50,50,50,false,0,0,false
3403,48017,68,63,true,260,50,-50,50,50,false,0,0,false
3404,48041,68,60,true,260,50,-50,50,50,false,0,0,false
3405,49003,68,58,true,260,50,-50,50,50,false,0,0,false
3406,49003,68,58,true,260,50,-50,50,50,false,0,0,false
3407,49003,68,58,true,260,50,-50,50,50,false,0,0,false
3408,49004,68,58,true,260,50,-50,50,50,false,0,0,false
3409,49004,68,58,true,260,50,-50,50,50,false,0,0,false
3410,49010,68,58,true,260,50,-50,50,50,false,0,0,false
3411,49011,68,58,true,260,50,-50,50,50,false,0,0,false
3412,49013,68,58,true,260,50,-50,50,50,false,0,0,false
3413,49013,68,58,true,260,50,-50,50,50,false,0,0,false
3414,49014,68,58,true,260,50,-50,50,50,false,0,0,false
3415,49014,68,58,true,260,50,-50,50,50,false,0,0,false
3416,49014,68,58,true,260,50,-50,50,50,false,0,0,false
3417,49014,68,58,true,260,50,-50,50,50,false,0,0,false
3418,49014,68,58,true,260,50,-50,50,50,false,0,0,false
3419,49014,68,58,true,260,50,-50,50,50,false,0,0,false
3420,49014,68,58,true,260,50,-50,50,50,false,0,0,false
3421,49014,68,58,true,260,50,-50,50,50,false,0,0,false
3422,49021,68,58,true,260,50,-50,50,50,false,0,0,false
3423,50026,68,58,true,260,50,-50,50,50,false,0,0,false
3424,52034,68,60,true,260,50,-50,50,50,false,0,0,false
3425,48019,69,58,true,260,50,-50,50,50,false,0,0,false
3426,49009,69,58,true,260,50,-50,50,50,false,0,0,false
3427,49012,69,58,true,260,50,-50,50,50,false,0,0,false
3428,46001,69,58,true,260,50,-50,50,50,false,0,0,false
3429,46001,69,60,true,260,50,-50,50,50,false,0,0,false
3430,46001,69,60,true,260,50,-50,50,50,false,0,0,false
3431,46001,69,50,true,260,50,-50,50,50,false,0,0,false
3432,46001,69,63,true,260,50,-50,50,50,false,0,0,false
3433,46001,69,63,true,260,50,-50,50,50,false,0,0,false
3434,46001,69,50,true,260,50,-50,50,50,false,0,0,false
3435,46001,69,50,true,260,50,-50,50,50,false,0,0,false
3436,46001,69,61,true,260,50,-50,50,50,false,0,0,false
3437,46001,69,63,true,260,50,-50,50,50,false,0,0,false
3438,46001,69,63,true,260,50,-50,50,50,false,0,0,false
3439,46001,69,61,true,260,50,-50,50,50,false,0,0,false
3440,46001,69,61,true,260,50,-50,50,50,false,0,0,false
3441,46002,69,58,true,260,50,-50,50,50,false,0,0,false
3442,46003,69,58,true,260,50,-50,50,50,false,0,0,false
3443,46004,69,63,true,260,50,-50,50,50,false,0,0,false
3444,46004,69,63,true,260,50,-50,50,50,false,0,0,false
3445,46004,69,61,true,260,50,-50,50,50,false,0,0,false
3446,46005,69,58,true,260,50,-50,50,50,false,0,0,false
3447,46006,69,60,true,260,50,-50,50,50,false,0,0,false
3448,46007,69,61,true,260,50,-50,50,50,false,0,0,false
3449,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3450,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3451,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3452,46007,69,60,true,260,50,-50,50,50,false,0,0,false
3453,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3454,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3455,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3456,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3457,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3458,46007,69,61,true,260,50,-50,50,50,false,0,0,false
3459,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3460,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3461,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3462,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3463,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3464,46007,69,61,true,260,50,-50,50,50,false,0,0,false
3465,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3466,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3467,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3468,46007,69,61,true,260,50,-50,50,50,false,0,0,false
3469,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3470,46007,69,50,true,260,50,-50,50,50,false,0,0,false
3471,46007,69,60,true,260,50,-50,50,50,false,0,0,false
3472,46007,69,61,true,260,50,-50,50,50,false,0,0,false
3473,46007,69,60,true,260,50,-50,50,50,false,0,0,false
3474,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3475,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3476,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3477,46007,69,63,true,260,50,-50,50,50,false,0,0,false
3478,46007,69,58,true,260,50,-50,50,50,false,0,0,false
3479,46011,69,63,true,260,50,-50,50,50,false,0,0,false
3480,46014,69,58,true,260,50,-50,50,50,false,0,0,false
3481,46015,69,63,true,260,50,-50,50,50,false,0,0,false
3482,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3483,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3484,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3485,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3486,46017,69,50,true,260,50,-50,50,50,false,0,0,false
3487,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3488,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3489,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3490,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3491,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3492,46017,69,60,true,260,50,-50,50,50,false,0,0,false
3493,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3494,46017,69,60,true,260,50,-50,50,50,false,0,0,false
3495,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3496,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3497,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3498,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3499,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3500,46017,69,50,true,260,50,-50,50,50,false,0,0,false
3501,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3502,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3503,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3504,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3505,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3506,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3507,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3508,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3509,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3510,46017,69,60,true,260,50,-50,50,50,false,0,0,false
3511,46017,69,60,true,260,50,-50,50,50,false,0,0,false
3512,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3513,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3514,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3515,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3516,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3517,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3518,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3519,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3520,46017,69,50,true,260,50,-50,50,50,false,0,0,false
3521,46017,69,50,true,260,50,-50,50,50,false,0,0,false
3522,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3523,46017,69,60,true,260,50,-50,50,50,false,0,0,false
3524,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3525,46017,69,50,true,260,50,-50,50,50,false,0,0,false
3526,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3527,46017,69,63,true,260,50,-50,50,50,false,0,0,false
3528,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3529,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3530,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3531,46017,69,60,true,260,50,-50,50,50,false,0,0,false
3532,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3533,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3534,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3535,46017,69,61,true,260,50,-50,50,50,false,0,0,false
3536,46017,69,50,true,260,50,-50,50,50,false,0,0,false
3537,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3538,46017,69,58,true,260,50,-50,50,50,false,0,0,false
3539,46018,69,58,true,260,50,-50,50,50,false,0,0,false
3540,46019,69,58,true,260,50,-50,50,50,false,0,0,false
3541,46021,69,61,true,260,50,-50,50,50,false,0,0,false
3542,46021,69,50,true,260,50,-50,50,50,false,0,0,false
3543,46021,69,63,true,260,50,-50,50,50,false,0,0,false
3544,46022,69,60,true,260,50,-50,50,50,false,0,0,false
3545,46025,69,61,true,260,50,-50,50,50,false,0,0,false
3546,46026,69,58,true,260,50,-50,50,50,false,0,0,false
3547,46026,69,63,true,260,50,-50,50,50,false,0,0,false
3548,46026,69,50,true,260,50,-50,50,50,false,0,0,false
3549,46026,69,60,true,260,50,-50,50,50,false,0,0,false
3550,46026,69,61,true,260,50,-50,50,50,false,0,0,false
3551,46026,69,50,true,260,50,-50,50,50,false,0,0,false
3552,46027,69,58,true,260,50,-50,50,50,false,0,0,false
3553,46033,69,58,true,260,50,-50,50,50,false,0,0,false
3554,46034,69,63,true,260,50,-50,50,50,false,0,0,false
3555,46036,69,60,true,260,50,-50,50,50,false,0,0,false
3556,45007,69,58,true,260,50,-50,50,50,false,0,0,false
3557,45010,69,50,true,260,50,-50,50,50,false,0,0,false
3558,50001,69,61,true,260,50,-50,50,50,false,0,0,false
3559,50005,69,58,true,260,50,-50,50,50,false,0,0,false
3560,50008,69,60,true,260,50,-50,50,50,false,0,0,false
3561,50009,69,60,true,260,50,-50,50,50,false,0,0,false
3562,50009,69,63,true,260,50,-50,50,50,false,0,0,false
3563,50026,69,58,true,260,50,-50,50,50,false,0,0,false
3564,50031,69,50,true,260,50,-50,50,50,false,0,0,false
3565,47003,69,63,true,260,50,-50,50,50,false,0,0,false
3566,47009,69,63,true,260,50,-50,50,50,false,0,0,false
3567,47011,69,63,true,260,50,-50,50,50,false,0,0,false
3568,47012,69,60,true,260,50,-50,50,50,false,0,0,false
3569,47012,69,60,true,260,50,-50,50,50,false,0,0,false
3570,47012,69,63,true,260,50,-50,50,50,false,0,0,false
3571,47013,69,60,true,260,50,-50,50,50,false,0,0,false
3572,47014,69,61,true,260,50,-50,50,50,false,0,0,false
3573,47016,69,60,true,260,50,-50,50,50,false,0,0,false
3574,47021,69,61,true,260,50,-50,50,50,false,0,0,false
3575,47022,69,63,true,260,50,-50,50,50,false,0,0,false
3576,48017,69,50,true,260,50,-50,50,50,false,0,0,false
3577,48033,70,61,true,260,50,-50,50,50,false,0,0,false
3578,46002,71,63,true,260,50,-50,50,50,false,0,0,false
3579,46002,71,60,true,260,50,-50,50,50,false,0,0,false
3580,46003,71,58,true,260,50,-50,50,50,false,0,0,false
3581,46003,71,58,true,260,50,-50,50,50,false,0,0,false
3582,46003,71,61,true,260,50,-50,50,50,false,0,0,false
3583,46003,71,50,true,260,50,-50,50,50,false,0,0,false
3584,46003,71,63,true,260,50,-50,50,50,false,0,0,false
3585,46003,71,63,true,260,50,-50,50,50,false,0,0,false
3586,46004,71,50,true,260,50,-50,50,50,false,0,0,false
3587,46004,71,58,true,260,50,-50,50,50,false,0,0,false
3588,46004,71,50,true,260,50,-50,50,50,false,0,0,false
3589,46006,71,58,true,260,50,-50,50,50,false,0,0,false
3590,46007,71,63,true,260,50,-50,50,50,false,0,0,false
3591,46008,71,63,true,260,50,-50,50,50,false,0,0,false
3592,46009,71,63,true,260,50,-50,50,50,false,0,0,false
3593,46009,71,63,true,260,50,-50,50,50,false,0,0,false
3594,46009,71,50,true,260,50,-50,50,50,false,0,0,false
3595,46010,71,63,true,260,50,-50,50,50,false,0,0,false
3596,46010,71,63,true,260,50,-50,50,50,false,0,0,false
3597,46011,71,61,true,260,50,-50,50,50,false,0,0,false
3598,46011,71,63,true,260,50,-50,50,50,false,0,0,false
3599,46011,71,58,true,260,50,-50,50,50,false,0,0,false
3600,46011,71,63,true,260,50,-50,50,50,false,0,0,false
3601,46014,71,58,true,260,50,-50,50,50,false,0,0,false
3602,46015,71,58,true,260,50,-50,50,50,false,0,0,false
3603,46015,71,63,true,260,50,-50,50,50,false,0,0,false
3604,46017,71,63,true,260,50,-50,50,50,false,0,0,false
3605,46019,71,63,true,260,50,-50,50,50,false,0,0,false
3606,46020,71,58,true,260,50,-50,50,50,false,0,0,false
3607,46022,71,58,true,260,50,-50,50,50,false,0,0,false
3608,46023,71,58,true,260,50,-50,50,50,false,0,0,false
3609,46025,71,58,true,260,50,-50,50,50,false,0,0,false
3610,46026,71,63,true,260,50,-50,50,50,false,0,0,false
3611,46027,71,50,true,260,50,-50,50,50,false,0,0,false
